freq_bin,power_dB,noise_type,noise_cluster_id,PU_Presence,PU_Signal_Strength,PU_bandwidth,PU_burst_duration,PU_drift_type,spectral_entropy,SNR_SU1,SNR_SU2,SNR_SU3
0.0,0.6045134017117921,0.0,0.9374999999999999,0,0.5376056679331174,0.9090909090909092,0.5,0.0,0.7550200803212852,0.47656212245624546,0.7943655869049273,0.24947806407267015
0.1875,0.22511708658996654,0.5,0.6874999999999999,1,0.31361375059113805,0.6363636363636365,0.0,1.0,0.4241699685116953,0.6061048890539269,0.24813198376533985,0.56721486136602
0.1875,0.6703630599160262,0.5,0.8333333333333333,1,0.6612070754984143,0.4545454545454546,0.0,1.0,0.5022649534488255,0.1900826882552477,0.4193743583692689,0.628005276559837
1.0,0.6165260420343954,0.0,0.18749999999999997,1,0.621716905062854,1.0,0.0,1.0,0.6537529811872189,0.8351237058565799,0.7046533837852482,0.46066793164196673
0.53125,0.35527664872688836,0.0,0.3333333333333333,1,0.34670540123431515,0.8181818181818181,1.0,1.0,0.8017890255094069,0.6576473422883151,0.6187003099308641,0.4129691692959936
1.0,0.10946351117032882,1.0,0.3333333333333333,1,0.1532763123325689,0.0,0.5,1.0,0.577505578479732,0.13708845183140578,0.4225145057190291,0.36560577329618626
1.0,0.6702349414841897,0.5,0.04166666666666667,0,0.5960531269751879,0.6363636363636365,1.0,1.0,0.9156626506024099,0.6010877962641816,0.28323843776337343,0.4863563108218667
0.1875,0.5182224040245142,0.0,0.6249999999999999,1,0.5355345709055095,0.8181818181818181,0.0,1.0,0.6385678449205714,0.5679862868505305,0.4277051078443929,0.8412241798348469
0.0,0.771477679849814,1.0,0.0,1,0.7246702173601877,0.18181818181818188,0.0,1.0,0.7579031501751063,0.12429690221556627,0.2689110480267518,0.22951453376955944
0.0,0.518077492084764,0.5,0.22916666666666666,0,0.4607365120188547,0.6363636363636365,0.0,0.0,0.6586345381526102,0.38914483964886165,0.16761495687191968,0.805479583209595
0.1875,0.8517352019639214,0.0,0.7916666666666666,1,0.8397063200043783,1.0,0.0,1.0,0.6997487376296303,0.5288033096945333,0.5080704985952618,0.7129738962751686
0.0,0.5499775980238975,0.5,0.0625,0,0.48910590418118316,0.2727272727272727,0.5,0.0,0.5863453815261042,0.14068677947302521,0.21937099396763632,0.7096568648070203
1.0,0.5590533321160789,0.5,0.8541666666666666,1,0.551496538576913,0.6363636363636365,0.0,0.0,0.5695240820021623,0.8805526017374476,0.30953117989200435,0.558015040288878
0.53125,0.8763281627134624,0.0,0.24999999999999997,0,0.7793358855405214,0.9090909090909092,0.0,1.0,0.9839357429718878,0.7218151318708146,0.5372916947210873,0.6719375915365623
0.1875,0.4008206158886445,1.0,0.6874999999999999,1,0.4196125158517392,0.0,1.0,0.0,0.11345577307742571,0.6581524078414811,0.8794175791125778,0.1053123825810734
0.53125,0.13002217990927,1.0,0.8541666666666666,1,0.16992014821142454,0.18181818181818188,0.5,1.0,0.7382759800005183,0.4699293983095169,0.5684097894928739,0.7839853558300071
0.0,0.024269924203914828,0.5,0.4166666666666667,0,0.021583721345771467,0.4545454545454546,1.0,1.0,0.6265060240963858,0.3496200908888523,0.06250449600977442,0.034574280687780345
0.53125,0.7542116926886491,0.0,0.4375,0,0.6707353048959522,0.7272727272727273,0.5,0.0,0.5060240963855418,0.5527921732689125,0.06136141220832536,0.7671024534198018
0.0,0.6187181255951941,1.0,0.0625,0,0.5502382085013124,0.09090909090909094,0.5,1.0,0.9156626506024099,0.4631500506653256,0.7785987689748568,0.8550717178025286
0.0,0.7029020515939852,0.0,0.3541666666666667,0,0.6251046310448928,0.9090909090909092,0.0,1.0,0.8473895582329312,0.05277747679219991,0.24292053324617469,0.253467471581388
1.0,0.20936101173337884,1.0,0.08333333333333333,0,0.1861888689867912,0.0,0.5,1.0,0.7228915662650599,0.4351815027501907,0.07485987726211832,0.1812736934045882
0.0,0.13239006365421457,0.0,0.375,0,0.11773708969394314,0.8181818181818181,1.0,1.0,0.9799196787148596,0.6848073110700639,0.49003095610705055,0.6597370391611932
1.0,0.009961597436838332,1.0,0.020833333333333332,0,0.008859044693711349,0.18181818181818188,0.5,1.0,0.8835341365461846,0.38994258306556245,0.5101796738376483,0.2180889365115986
1.0,0.3476640786691245,0.5,0.22916666666666666,0,0.30918450889592686,0.2727272727272727,0.0,0.0,0.46586345381526106,0.04401509762649522,0.5305346356347445,0.7461112514203443
1.0,0.5881761672318784,0.0,0.3333333333333333,1,0.6475464651830385,0.9090909090909092,0.0,0.0,0.14320880593911278,0.8451516019399181,0.3895230093674518,0.26871196483813486
0.1875,0.3895262905112409,0.5,0.18749999999999997,1,0.4175243295956981,0.36363636363636365,0.5,1.0,0.6355138556035462,0.2722867746181644,0.10957841906905502,0.2114349440128067
0.1875,0.4349805455406448,1.0,0.6874999999999999,0,0.3868367617014048,0.18181818181818188,0.0,0.0,0.7028112449799191,0.2195461023647452,0.7897295703946701,0.8440281303842395
0.0,0.9039690917406488,0.0,0.10416666666666667,1,0.8451652074451622,0.8181818181818181,0.0,1.0,0.5342923563100648,0.1985801464870493,0.2616180858679451,0.6405185111013462
1.0,0.34532046957111695,0.0,0.14583333333333331,1,0.40212100321914046,0.9090909090909092,1.0,1.0,0.55098068908491,0.4158116331720541,0.6836745298668594,0.8674906175354488
0.1875,0.5118729890347642,1.0,0.20833333333333331,1,0.49180102906451295,0.09090909090909094,1.0,1.0,0.7187758461826443,0.6947850003332783,0.6284149722831376,0.33248204676570314
1.0,0.7828682782393064,1.0,0.22916666666666666,1,0.7736903490791646,0.09090909090909094,0.0,1.0,0.727873314417327,0.5514653514203811,0.6054882410488167,0.6952058430333463
0.53125,0.3938462575616366,0.5,0.16666666666666666,0,0.35025522967698985,0.5454545454545455,0.0,1.0,0.8353413654618476,0.17390221980802184,0.25570918954582483,0.5122257359448296
0.53125,0.6205040511322633,0.0,0.020833333333333332,1,0.5672792394094699,0.7272727272727273,0.0,0.0,0.6918637037342807,0.7675023144572561,0.24270867814362557,0.5422622974869687
0.53125,0.8619676964485162,0.0,0.14583333333333331,0,0.7665648402066446,0.8181818181818181,0.0,1.0,0.963855421686747,0.746961501433959,0.4889038810623974,0.5883346026867533
0.0,0.9495550462271394,1.0,0.20833333333333331,1,0.8779704372175512,0.09090909090909094,0.0,1.0,0.8108728870689625,0.7870880509366711,0.7547843246442971,0.544434853111113
1.0,0.1431449221322163,0.5,0.7291666666666666,1,0.20442852283765545,0.5454545454545455,0.0,0.0,0.42352007130263347,0.3126562354832798,0.8807663604666582,0.4814254259577767
0.53125,0.9265087903700084,0.5,0.18749999999999997,1,0.9165786803012486,0.5454545454545455,1.0,1.0,0.5249301267473196,0.5151762384138592,0.2134899170265963,0.3718251166495192
0.1875,0.48989176955472846,0.0,0.4166666666666667,0,0.43567039413953323,0.9090909090909092,1.0,0.0,0.5943775100401605,0.8364899834691164,0.12625625480524888,0.6625110121139022
0.53125,0.2548648603490602,0.5,0.3958333333333333,1,0.30305419583362947,0.5454545454545455,0.5,0.0,0.45347538529550446,0.7645060006089548,0.8781285302545174,0.305560290671425
0.53125,0.4567483543804207,1.0,0.9791666666666666,0,0.4061953025999361,0.18181818181818188,0.0,0.0,0.45783132530120474,0.022960341602746404,0.6026239734541179,0.5968012949782928
0.53125,0.9802176847841346,0.0,0.14583333333333331,1,0.9399164191866707,1.0,0.0,0.0,0.08868140193971197,0.1524748998807552,0.8162847728310625,0.2997705736565165
0.0,0.4903960486719978,0.5,0.7291666666666666,0,0.43611885948520923,0.5454545454545455,0.0,1.0,0.8393574297188748,0.39392732421832716,0.16540363952815523,0.5390247118715221
0.1875,0.3257202907018164,1.0,0.5833333333333333,1,0.3525552054041332,0.0,0.5,1.0,0.7406420342193063,0.8617816679510162,0.567081191982131,0.7349591337477965
1.0,0.6318740815267838,0.0,0.8541666666666666,0,0.56193805908506,0.8181818181818181,0.0,1.0,0.8152610441767068,0.45743384110129576,0.573637991649598,0.1885106927957385
0.1875,0.23667670788636053,1.0,0.22916666666666666,0,0.21048125528260897,0.0,1.0,0.0,0.5903614457831323,0.4227043806952669,0.5564181054050561,0.051646234778127575
1.0,0.07158308943949532,0.5,0.2708333333333333,1,0.09287326959035558,0.36363636363636365,0.5,1.0,0.657081910950255,0.13111465438080755,0.3738582110772038,0.15514233444942
0.0,0.12486131105487686,1.0,0.9791666666666666,0,0.11104162180454846,0.09090909090909094,0.0,0.0,0.4779116465863451,0.5577240610590355,0.012072022180099479,0.5223589783777454
0.0,0.12402330987111876,0.0,0.4166666666666667,1,0.1612066445507494,0.7272727272727273,0.0,1.0,0.7749284969923891,0.770716884962696,0.5468054051769757,0.8058768442273234
0.0,0.14799798436046774,0.5,0.4375,1,0.18994075231475382,0.5454545454545455,0.0,1.0,0.5674357344468919,0.4061393027103714,0.2868962895054615,0.12314517947312748
0.0,0.13485788847104874,0.5,0.4166666666666667,1,0.22166111057149362,0.2727272727272727,0.5,1.0,0.6223767065383918,0.8036744150379318,0.5080073689715674,0.7800153948335914
1.0,0.6393848827169872,0.5,0.8958333333333333,1,0.6499415600787791,0.2727272727272727,0.5,0.0,0.5253609268585047,0.9349985731562298,0.8954180632817597,0.41186041586633104
0.53125,0.17812342218420607,1.0,0.6041666666666666,1,0.179484813953235,0.09090909090909094,0.5,1.0,0.7941153525965032,0.20300043916911642,0.35520888074123896,0.44297105534019443
1.0,0.3427195038163553,0.5,0.7916666666666666,1,0.38555254117803406,0.36363636363636365,0.5,1.0,0.6673352953851155,0.5595124232110451,0.7981989987217797,0.9175279816568286
0.1875,0.8965624081193431,0.5,0.3958333333333333,1,0.8578146528050986,0.2727272727272727,0.0,1.0,0.7507288395481679,0.32999023009999134,0.2369963992835249,0.37365128971611106
0.0,0.47164745780977513,0.0,0.4791666666666667,1,0.47158316480343143,1.0,0.0,1.0,0.751745365483965,0.7476242588013069,0.6218135975080674,0.4765402951862844
0.0,0.6661996535965227,1.0,0.4583333333333333,1,0.68145459388754,0.0,0.0,0.0,0.028071593577768894,0.6173263564295688,0.921863028012841,0.14052080362918745
0.1875,0.16851599472827794,0.0,0.12499999999999999,1,0.2508468497150189,1.0,1.0,1.0,0.13430525540189864,0.6828255803488503,0.2217027058546709,0.21641691207951536
1.0,0.18858376236354757,0.5,0.16666666666666666,1,0.2658416577950917,0.6363636363636365,0.0,0.0,0.0,0.8174865057078633,0.14115457408426263,0.3648633444426106
0.53125,0.03641555201969182,1.0,0.0,0,0.03238506724791046,0.18181818181818188,1.0,1.0,0.6746987951807228,0.3362044942415799,0.35453196839465523,0.023982889862090656
0.53125,0.16511447031828586,0.5,0.5208333333333333,0,0.14683954871724292,0.4545454545454546,0.0,0.0,0.5261044176706826,0.7771205258570377,0.07531723827494807,0.5442357967619663
0.1875,0.2753112919976768,0.5,0.7708333333333333,1,0.2923360946582718,0.2727272727272727,0.5,1.0,0.7594615077028419,0.5203239032115201,0.6776092140957408,0.436258862735476
0.53125,0.1732297729581116,0.0,0.7708333333333333,1,0.21671048789616787,0.7272727272727273,0.5,0.0,0.4119109348004888,0.2233612231197732,0.834516880699973,0.5631380407915848
1.0,0.08448570304341918,0.5,0.8958333333333333,1,0.15610546265555025,0.5454545454545455,0.5,1.0,0.5021576635933163,0.7063776155763428,0.46618174711188226,0.26767398627942995
1.0,0.11657674699979648,0.0,0.4375,1,0.20307032655377588,0.7272727272727273,0.0,1.0,0.4194385048666569,0.8153392647108557,0.3479438176847452,0.3988833579769633
0.1875,0.45839948038550316,0.0,0.8958333333333333,1,0.46545682132085386,0.8181818181818181,1.0,1.0,0.7013057681976522,0.3513152068250624,0.4346382738848263,0.6558240831774939
1.0,0.20269782339251363,1.0,0.18749999999999997,1,0.24645048100014755,0.18181818181818188,0.5,1.0,0.7523769541363401,0.8222870691921604,0.682878335064512,0.9278511909535444
0.0,0.3614139525996829,1.0,0.10416666666666667,1,0.3612696539692706,0.0,0.0,0.0,0.0,0.8263398016673409,0.06166151879880266,0.10110017402292809
0.1875,0.5012485585629121,0.5,0.3333333333333333,1,0.4830571026477062,0.36363636363636365,0.5,0.0,0.6326575069616545,0.2882296948483124,0.5334264270167128,0.8214558346696964
1.0,0.6891495274107788,1.0,0.7708333333333333,0,0.6128742405715912,0.18181818181818188,1.0,1.0,0.9236947791164662,0.8352429767773459,0.5016981045676909,0.4972604158736956
0.1875,0.03485138874898275,0.5,0.4791666666666667,1,0.1257282044034269,0.4545454545454546,0.5,1.0,0.443271225690379,0.2544476780664472,0.6518851403248889,0.6231504287688857
0.53125,0.7987034841468998,0.5,0.18749999999999997,0,0.7103027308566053,0.6363636363636365,0.5,1.0,0.8714859437751001,0.17146830761314802,0.1976602100203178,0.4312268859357343
1.0,0.6263464519963393,0.0,0.14583333333333331,1,0.66730596753901,0.9090909090909092,0.0,0.0,0.11079389351696856,0.3135725264239309,0.7357933324183734,0.21935375902666326
0.0,0.07750790991956147,0.5,0.4166666666666667,1,0.13836684455216774,0.2727272727272727,0.0,0.0,0.0,0.8581855016924944,0.16974582182124842,0.1779133498993578
1.0,0.8732379980118632,0.5,0.10416666666666667,0,0.7765877412417808,0.36363636363636365,0.5,1.0,0.8032128514056223,0.55561124978907,0.1626502067384104,0.5179756065982052
0.1875,0.9207653404186759,0.5,0.4166666666666667,1,0.9190514889991,0.36363636363636365,0.0,0.0,0.2607887864977654,0.2719113153439806,0.8557539063774562,0.43885548906842853
0.1875,0.05672470187294043,0.5,0.7916666666666666,0,0.05044639399615525,0.2727272727272727,0.5,1.0,0.8995983935742973,0.373875822720423,0.6044156938336935,0.7906829219220924
1.0,0.2735901427837668,0.5,0.4791666666666667,1,0.32514838237057364,0.2727272727272727,1.0,0.0,0.2589981989925403,0.6391570564738187,0.12320618537550615,0.4688720422502234
0.0,0.8055279026098708,0.5,0.6666666666666666,1,0.7694191220169507,0.2727272727272727,1.0,1.0,0.7333821509353098,0.14639765947215322,0.2757751370092908,0.20023582375886084
0.0,0.7473001617184107,0.5,0.3541666666666667,0,0.6645887443512666,0.2727272727272727,0.5,0.0,0.7228915662650599,0.7493690052822843,0.17504540974080834,0.6160801107333889
0.0,0.1807773997151707,0.5,0.5624999999999999,1,0.24260130724520534,0.2727272727272727,1.0,1.0,0.46383485582670136,0.7990851940613581,0.3337074136835078,0.37124869699966045
0.1875,0.20572832124972273,0.5,0.6458333333333333,0,0.18295824583049725,0.36363636363636365,0.0,1.0,0.9116465863453809,0.42898472581490493,0.20219510239210292,0.452942861696781
1.0,0.3676468248570124,1.0,0.22916666666666666,1,0.4424384548005549,0.09090909090909094,0.0,0.0,0.08961984660085331,0.9859445260085433,0.20939522452108789,0.7686068313621134
0.53125,0.4822609612053481,1.0,0.9791666666666666,0,0.42888416606266744,0.09090909090909094,0.5,1.0,0.8514056224899602,0.35471233671428987,0.37529776473969184,0.7760250613870193
0.1875,0.616653197995658,0.0,0.8541666666666666,0,0.5484018277391347,0.7272727272727273,0.0,1.0,0.9759036144578315,0.8357431154454615,0.5995106640712942,0.6828633409976689
0.0,0.36608066497804237,1.0,0.5416666666666666,1,0.3960350965615276,0.09090909090909094,0.0,1.0,0.7576099144738122,0.6676475949653715,0.5931875011958061,0.6849754983787452
1.0,0.46016410044602285,0.5,0.18749999999999997,1,0.5254768193188633,0.4545454545454546,0.0,1.0,0.641913310021478,0.7046571701556983,0.7102614917741976,0.7540192195702909
0.0,0.7465075141210116,1.0,0.9374999999999999,0,0.6638838272397044,0.09090909090909094,0.0,0.0,0.20481927710843362,0.14083996473121863,0.06591913130402396,0.8153856517552756
0.53125,0.032209468478343384,0.5,0.8541666666666666,1,0.025219951153371056,0.36363636363636365,0.5,0.0,0.7154835818217484,0.7440721184322057,0.7739471114439462,0.25002701194220517
0.0,0.24902873563628347,0.5,0.6458333333333333,1,0.31646849666333177,0.2727272727272727,0.0,0.0,0.03295483904114871,0.49840598180694845,0.8166945957270775,0.1383834414329812
0.0,0.712217649485188,0.0,0.8541666666666666,1,0.7073755508225299,1.0,0.0,0.0,0.35113715972575443,0.24315034049069006,0.7604560205629394,0.34145051599347076
0.53125,0.8949730251166186,0.5,0.5208333333333333,0,0.795917128698053,0.5454545454545455,0.0,0.0,0.23293172690763075,0.01059383890779969,0.6734179272312522,0.18780166798088083
1.0,0.5095495236692551,0.5,0.49999999999999994,0,0.4531524218346672,0.5454545454545455,1.0,1.0,0.9397590361445789,0.47531603203129796,0.7632746656836551,0.570492485957221
0.1875,0.5300864926667153,0.5,0.20833333333333331,0,0.4714163526324582,0.4545454545454546,1.0,1.0,0.9919678714859432,0.4478342988061283,0.44516214691613515,0.5462497266719879
1.0,0.10304639435425744,0.0,0.4583333333333333,0,0.09164118695805468,0.8181818181818181,0.0,1.0,0.7831325301204815,0.6108710955966563,0.16347868684826772,0.5115529719963111
0.53125,0.44496706760225213,0.5,0.6874999999999999,0,0.3957179723545623,0.36363636363636365,0.5,0.0,0.36947791164658605,0.7560293673413705,0.504557689333637,0.013975798417055652
0.0,0.5305927618401929,1.0,0.8124999999999999,0,0.4718665877742938,0.0,1.0,0.0,0.5582329317269075,0.06732985648477494,0.6078210192791185,0.6281995320882647
1.0,0.2390130744653367,0.0,0.4583333333333333,0,0.2125590320724542,1.0,0.0,1.0,0.8714859437751001,0.6211846826817562,0.6037558478031384,0.27886531620266725
0.1875,0.2659180221018309,1.0,0.5833333333333333,0,0.23648613162701304,0.18181818181818188,1.0,1.0,0.7991967871485941,0.159064583654143,0.42648685962314076,0.573269421554987
0.53125,0.3744925273463542,0.0,0.6249999999999999,0,0.3330435764201365,0.7272727272727273,0.0,0.0,0.5060240963855418,0.7287812586882576,0.05552673600468869,0.47975888721541293
1.0,0.015515422987715022,1.0,0.12499999999999999,1,0.07674386309266756,0.0,0.0,1.0,0.5999282422023522,0.785292234299545,0.3898908695647995,0.38648774161346977
0.1875,0.31901489332979915,0.5,0.8124999999999999,0,0.28370622441708115,0.36363636363636365,0.0,0.0,0.5903614457831323,0.4592106520727686,0.7534936384727546,0.11598183119323596
0.53125,0.20783736951028264,1.0,0.6666666666666666,1,0.25895504544102566,0.09090909090909094,0.5,0.0,0.38292492378458176,0.7087961946245167,0.5799549575303293,0.18860510713656287
0.1875,0.3244598382882591,0.5,0.4166666666666667,1,0.30320342210519313,0.2727272727272727,1.0,1.0,0.7460893191277758,0.2877712443021553,0.46045509587403516,0.7379673782828461
0.53125,0.11569869265231181,0.0,0.020833333333333332,1,0.16810771389319523,0.9090909090909092,0.0,0.0,0.51788792763484,0.49304031030790624,0.3092676991985729,0.8860103188622345
0.0,0.8902703576166094,1.0,0.3541666666666667,0,0.7917349539187168,0.0,0.0,1.0,0.8875502008032128,0.6977457507509028,0.30119292511561513,0.5601080503856266
1.0,0.5918690822069619,1.0,0.9583333333333333,0,0.526360825695203,0.18181818181818188,0.0,0.0,0.5341365461847389,0.38996408833559343,0.7326764181368299,0.08913646996605862
0.1875,0.6778012485147051,0.0,0.6666666666666666,0,0.6027819927594844,0.8181818181818181,0.5,1.0,0.9196787148594372,0.303782797362853,0.5452408803119815,0.34653164359345623
0.53125,0.7884137565251543,0.5,0.7499999999999999,0,0.7011518735302434,0.5454545454545455,0.5,1.0,0.9558232931726907,0.4196466565649059,0.6442672254750044,0.6283384439165692
0.1875,0.49624891664827686,0.0,0.6874999999999999,1,0.5230338477590977,0.8181818181818181,0.0,1.0,0.6569155570794725,0.8198435045189896,0.48384179974951064,0.7904193321974035
0.1875,0.082694655539993,1.0,0.3958333333333333,0,0.07354198500841891,0.18181818181818188,1.0,1.0,0.7148594377510045,0.2845957172843783,0.5155832299943062,0.10188110750541618
1.0,0.5351042080280206,0.5,0.7083333333333333,0,0.47587870567653323,0.2727272727272727,0.0,1.0,0.7991967871485941,0.14747061065526335,0.20286975528187656,0.0
0.0,0.5850844043942938,1.0,0.3541666666666667,0,0.5203270781606373,0.09090909090909094,0.5,1.0,0.9999999999999996,0.6046371791139689,0.5771767123991081,0.6138545413261441
0.1875,0.7444660175434539,1.0,0.9374999999999999,0,0.6620682841466096,0.18181818181818188,1.0,1.0,0.8473895582329312,0.7014330617220741,0.34963366765808673,0.3073688813540068
0.53125,0.4291364498164181,0.0,0.4791666666666667,0,0.3816394923333619,0.7272727272727273,0.5,1.0,0.8152610441767068,0.08536238993983325,0.36187166748570904,0.21934317708445994
